AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P,label,PINCP,Year,State
68.0,1.0,19.0,1.0,3500.0,48.0,1.0,32.0,2.0,1.0,True,2900.0,2016,TX
23.0,1.0,19.0,5.0,410.0,48.0,0.0,40.0,2.0,1.0,False,13100.0,2016,TX
59.0,1.0,15.0,1.0,7340.0,48.0,0.0,40.0,1.0,1.0,False,45000.0,2016,TX
26.0,5.0,21.0,1.0,2550.0,48.0,0.0,40.0,2.0,1.0,False,63000.0,2016,TX
56.0,1.0,21.0,1.0,50.0,138.0,0.0,40.0,1.0,1.0,True,32200.0,2016,TX
46.0,1.0,21.0,1.0,430.0,48.0,0.0,45.0,1.0,1.0,True,74200.0,2016,TX
36.0,1.0,22.0,1.0,5240.0,15.0,0.0,25.0,2.0,7.0,False,212000.0,2016,TX
23.0,1.0,21.0,5.0,530.0,48.0,2.0,40.0,1.0,1.0,True,331000.0,2016,TX
19.0,1.0,16.0,5.0,3600.0,48.0,0.0,48.0,2.0,1.0,False,50000.0,2016,TX
56.0,1.0,14.0,5.0,4700.0,48.0,0.0,40.0,2.0,1.0,False,0.0,2016,TX
24.0,1.0,18.0,1.0,5610.0,48.0,1.0,70.0,1.0,1.0,False,0.0,2016,TX
41.0,7.0,19.0,1.0,4700.0,217.0,0.0,32.0,2.0,6.0,False,200.0,2016,TX
51.0,2.0,20.0,5.0,2750.0,48.0,2.0,3.0,2.0,2.0,False,109100.0,2016,TX
22.0,1.0,17.0,5.0,5810.0,48.0,2.0,24.0,2.0,1.0,False,11100.0,2016,TX
61.0,1.0,17.0,1.0,430.0,48.0,1.0,65.0,1.0,1.0,True,7000.0,2016,TX
27.0,1.0,16.0,5.0,3930.0,48.0,2.0,40.0,1.0,1.0,False,,2016,TX
54.0,2.0,21.0,1.0,2310.0,303.0,0.0,20.0,2.0,1.0,False,,2016,TX
49.0,1.0,17.0,5.0,3930.0,13.0,17.0,39.0,1.0,1.0,False,54000.0,2016,TX
36.0,1.0,21.0,1.0,1550.0,49.0,0.0,40.0,2.0,1.0,True,160000.0,2016,TX
51.0,3.0,18.0,1.0,3710.0,47.0,0.0,50.0,1.0,1.0,True,7000.0,2016,TX
29.0,3.0,21.0,1.0,2310.0,48.0,1.0,60.0,2.0,8.0,False,10000.0,2016,TX
30.0,1.0,17.0,5.0,9620.0,23.0,16.0,40.0,1.0,1.0,True,0.0,2016,TX
55.0,1.0,22.0,1.0,1520.0,22.0,0.0,40.0,1.0,1.0,True,,2016,TX
40.0,4.0,19.0,1.0,2320.0,48.0,0.0,40.0,1.0,1.0,True,16800.0,2016,TX
35.0,1.0,21.0,1.0,735.0,48.0,0.0,40.0,2.0,1.0,True,65000.0,2016,TX
54.0,1.0,19.0,1.0,220.0,39.0,0.0,60.0,1.0,1.0,True,23000.0,2016,TX
65.0,1.0,20.0,4.0,1050.0,34.0,0.0,40.0,2.0,1.0,True,12000.0,2016,TX
61.0,1.0,16.0,1.0,7700.0,48.0,0.0,50.0,1.0,1.0,True,15000.0,2016,TX
20.0,1.0,19.0,5.0,9620.0,48.0,17.0,8.0,1.0,1.0,False,120000.0,2016,TX
35.0,1.0,19.0,1.0,8030.0,48.0,1.0,55.0,1.0,1.0,False,10000.0,2016,TX
51.0,1.0,16.0,1.0,4030.0,416.0,1.0,34.0,2.0,2.0,False,11000.0,2016,TX
46.0,1.0,16.0,5.0,6230.0,303.0,0.0,60.0,1.0,1.0,False,250.0,2016,TX
27.0,6.0,16.0,1.0,4510.0,48.0,1.0,35.0,2.0,1.0,False,50000.0,2016,TX
55.0,1.0,20.0,1.0,3500.0,35.0,1.0,40.0,2.0,1.0,False,46000.0,2016,TX
36.0,2.0,20.0,3.0,2600.0,303.0,10.0,45.0,1.0,1.0,True,58000.0,2016,TX
61.0,1.0,21.0,1.0,1360.0,19.0,0.0,60.0,1.0,1.0,True,19600.0,2016,TX
49.0,1.0,18.0,3.0,5700.0,48.0,0.0,45.0,2.0,1.0,True,,2016,TX
40.0,1.0,16.0,1.0,1050.0,48.0,1.0,40.0,2.0,1.0,True,0.0,2016,TX
31.0,7.0,19.0,1.0,4650.0,48.0,1.0,48.0,1.0,1.0,False,,2016,TX
61.0,1.0,19.0,3.0,1920.0,48.0,0.0,48.0,1.0,1.0,True,50000.0,2016,TX
34.0,1.0,22.0,1.0,3420.0,66.0,0.0,35.0,1.0,2.0,False,0.0,2016,TX
59.0,6.0,22.0,1.0,3160.0,25.0,1.0,55.0,1.0,1.0,True,4000.0,2016,TX
26.0,1.0,19.0,5.0,4110.0,303.0,10.0,40.0,2.0,1.0,False,110000.0,2016,TX
70.0,1.0,21.0,2.0,430.0,108.0,0.0,16.0,2.0,1.0,True,22000.0,2016,TX
29.0,7.0,21.0,3.0,4700.0,6.0,0.0,45.0,1.0,1.0,False,38500.0,2016,TX
36.0,1.0,24.0,5.0,3258.0,16.0,13.0,40.0,2.0,1.0,True,16900.0,2016,TX
42.0,1.0,16.0,1.0,5560.0,48.0,1.0,50.0,2.0,1.0,True,21000.0,2016,TX
28.0,1.0,18.0,1.0,4220.0,48.0,0.0,20.0,1.0,1.0,False,45100.0,2016,TX
42.0,1.0,19.0,3.0,4700.0,48.0,6.0,40.0,1.0,1.0,False,48000.0,2016,TX
22.0,1.0,14.0,1.0,3600.0,48.0,2.0,40.0,2.0,1.0,False,18800.0,2016,TX
33.0,5.0,22.0,5.0,2000.0,48.0,0.0,40.0,2.0,1.0,True,140000.0,2016,TX
63.0,7.0,20.0,1.0,800.0,48.0,0.0,30.0,2.0,1.0,True,60800.0,2016,TX
43.0,1.0,12.0,1.0,4520.0,247.0,1.0,40.0,2.0,6.0,False,0.0,2016,TX
73.0,1.0,21.0,1.0,136.0,22.0,0.0,44.0,1.0,1.0,True,24000.0,2016,TX
50.0,1.0,21.0,1.0,4840.0,34.0,1.0,50.0,2.0,1.0,True,,2016,TX
42.0,1.0,20.0,1.0,4520.0,48.0,0.0,40.0,2.0,1.0,False,17500.0,2016,TX
46.0,1.0,21.0,1.0,740.0,301.0,0.0,40.0,1.0,1.0,True,13600.0,2016,TX
53.0,1.0,19.0,5.0,2016.0,48.0,0.0,40.0,2.0,1.0,False,7500.0,2016,TX
24.0,5.0,20.0,5.0,9830.0,47.0,17.0,60.0,1.0,1.0,False,36000.0,2016,TX
49.0,3.0,19.0,1.0,5260.0,48.0,0.0,40.0,2.0,2.0,False,,2016,TX
49.0,1.0,20.0,1.0,940.0,29.0,1.0,60.0,2.0,2.0,True,0.0,2016,TX
44.0,2.0,21.0,3.0,8965.0,1.0,0.0,60.0,1.0,2.0,True,15000.0,2016,TX
37.0,1.0,16.0,5.0,4020.0,303.0,0.0,24.0,2.0,1.0,False,57000.0,2016,TX
27.0,1.0,21.0,1.0,2340.0,48.0,1.0,38.0,2.0,8.0,False,18400.0,2016,TX
23.0,1.0,14.0,5.0,6230.0,314.0,2.0,40.0,1.0,8.0,False,70000.0,2016,TX
62.0,1.0,16.0,1.0,4710.0,48.0,9.0,40.0,1.0,2.0,False,0.0,2016,TX
61.0,6.0,16.0,1.0,6230.0,48.0,0.0,40.0,1.0,1.0,False,,2016,TX
43.0,1.0,16.0,5.0,2145.0,17.0,0.0,40.0,2.0,1.0,False,560.0,2016,TX
59.0,1.0,16.0,5.0,9130.0,48.0,0.0,40.0,1.0,1.0,False,33000.0,2016,TX
70.0,5.0,21.0,1.0,5000.0,48.0,0.0,40.0,1.0,1.0,True,,2016,TX
62.0,1.0,19.0,1.0,5120.0,48.0,1.0,20.0,2.0,1.0,False,41890.0,2016,TX
53.0,1.0,21.0,1.0,1530.0,5.0,1.0,40.0,1.0,1.0,True,43000.0,2016,TX
40.0,1.0,12.0,3.0,4230.0,303.0,0.0,36.0,2.0,1.0,False,17000.0,2016,TX
20.0,1.0,16.0,5.0,9620.0,48.0,0.0,36.0,1.0,1.0,False,12000.0,2016,TX
43.0,4.0,19.0,3.0,5240.0,34.0,0.0,32.0,2.0,1.0,False,56000.0,2016,TX
35.0,3.0,20.0,1.0,3945.0,48.0,1.0,40.0,1.0,1.0,False,90000.0,2016,TX
46.0,6.0,16.0,1.0,6230.0,48.0,1.0,45.0,1.0,2.0,False,108120.0,2016,TX
31.0,1.0,19.0,3.0,4230.0,24.0,0.0,18.0,2.0,1.0,False,32000.0,2016,TX
25.0,1.0,16.0,1.0,6400.0,312.0,5.0,40.0,1.0,8.0,False,70000.0,2016,TX
61.0,1.0,18.0,1.0,9050.0,48.0,0.0,38.0,2.0,1.0,False,15600.0,2016,TX
28.0,1.0,20.0,1.0,7700.0,444.0,2.0,55.0,1.0,2.0,False,,2016,TX
46.0,1.0,11.0,1.0,4140.0,48.0,9.0,25.0,1.0,1.0,False,39200.0,2016,TX
25.0,1.0,17.0,1.0,4720.0,303.0,0.0,40.0,2.0,8.0,False,6100.0,2016,TX
52.0,1.0,19.0,1.0,5000.0,48.0,0.0,60.0,2.0,8.0,False,,2016,TX
47.0,1.0,17.0,3.0,20.0,17.0,0.0,40.0,2.0,1.0,False,45000.0,2016,TX
59.0,1.0,21.0,1.0,5810.0,48.0,0.0,35.0,1.0,1.0,False,12000.0,2016,TX
47.0,1.0,22.0,1.0,120.0,39.0,0.0,42.0,1.0,1.0,True,15000.0,2016,TX
59.0,1.0,18.0,1.0,7140.0,39.0,0.0,40.0,1.0,1.0,False,0.0,2016,TX
37.0,1.0,21.0,1.0,20.0,48.0,1.0,40.0,2.0,1.0,True,20600.0,2016,TX
52.0,6.0,1.0,1.0,6230.0,303.0,0.0,40.0,1.0,1.0,False,23100.0,2016,TX
43.0,1.0,14.0,3.0,3300.0,48.0,2.0,37.0,2.0,1.0,False,,2016,TX
45.0,1.0,21.0,1.0,10.0,48.0,1.0,40.0,1.0,2.0,True,,2016,TX
63.0,4.0,21.0,1.0,2310.0,48.0,0.0,50.0,2.0,1.0,True,,2016,TX
42.0,6.0,19.0,1.0,5860.0,36.0,1.0,15.0,2.0,1.0,False,27100.0,2016,TX
27.0,1.0,21.0,1.0,4850.0,35.0,0.0,45.0,1.0,1.0,False,29700.0,2016,TX
48.0,1.0,19.0,1.0,4710.0,23.0,1.0,55.0,2.0,1.0,True,56400.0,2016,TX
45.0,3.0,16.0,1.0,9130.0,48.0,1.0,40.0,1.0,2.0,False,,2016,TX
65.0,1.0,22.0,1.0,1360.0,48.0,0.0,40.0,1.0,1.0,True,19800.0,2016,TX
48.0,1.0,22.0,1.0,840.0,373.0,1.0,42.0,2.0,8.0,True,12500.0,2016,TX
28.0,1.0,19.0,1.0,136.0,48.0,0.0,50.0,1.0,1.0,False,,2016,TX
52.0,1.0,9.0,1.0,3600.0,48.0,1.0,35.0,2.0,1.0,False,0.0,2016,TX
52.0,6.0,22.0,1.0,2630.0,48.0,0.0,40.0,2.0,1.0,False,30000.0,2016,TX
35.0,2.0,17.0,5.0,4220.0,48.0,17.0,24.0,2.0,2.0,False,4200.0,2016,TX
62.0,1.0,19.0,1.0,1360.0,22.0,0.0,50.0,1.0,1.0,True,8400.0,2016,TX
26.0,1.0,12.0,5.0,7750.0,22.0,2.0,48.0,1.0,1.0,False,35000.0,2016,TX
28.0,1.0,16.0,5.0,9000.0,303.0,13.0,45.0,2.0,9.0,False,35600.0,2016,TX
73.0,2.0,21.0,1.0,800.0,126.0,1.0,18.0,2.0,1.0,False,,2016,TX
40.0,1.0,21.0,5.0,430.0,108.0,0.0,55.0,1.0,1.0,True,,2016,TX
25.0,4.0,21.0,1.0,2200.0,48.0,0.0,22.0,1.0,1.0,False,0.0,2016,TX
24.0,1.0,16.0,5.0,7340.0,303.0,13.0,65.0,1.0,1.0,False,,2016,TX
56.0,1.0,16.0,1.0,5120.0,48.0,1.0,40.0,2.0,1.0,True,0.0,2016,TX
39.0,1.0,17.0,5.0,4230.0,48.0,0.0,17.0,2.0,1.0,False,53000.0,2016,TX
31.0,4.0,21.0,3.0,2310.0,48.0,0.0,24.0,2.0,1.0,False,25000.0,2016,TX
37.0,1.0,22.0,1.0,640.0,20.0,0.0,40.0,2.0,1.0,False,81700.0,2016,TX
57.0,1.0,22.0,5.0,1650.0,48.0,0.0,40.0,1.0,1.0,True,52000.0,2016,TX
41.0,1.0,21.0,1.0,430.0,48.0,1.0,40.0,1.0,1.0,False,1900.0,2016,TX
64.0,6.0,19.0,1.0,7950.0,48.0,1.0,15.0,1.0,1.0,True,13000.0,2016,TX
80.0,1.0,19.0,1.0,4965.0,48.0,0.0,32.0,1.0,1.0,False,26000.0,2016,TX
39.0,4.0,18.0,5.0,4600.0,39.0,17.0,20.0,2.0,1.0,False,14200.0,2016,TX
49.0,4.0,19.0,1.0,2010.0,18.0,0.0,40.0,2.0,1.0,False,5000.0,2016,TX
29.0,3.0,21.0,1.0,2310.0,37.0,0.0,50.0,2.0,6.0,True,0.0,2016,TX
39.0,1.0,16.0,5.0,4110.0,48.0,2.0,30.0,1.0,2.0,False,40000.0,2016,TX
53.0,4.0,11.0,1.0,4230.0,48.0,1.0,40.0,2.0,1.0,False,48000.0,2016,TX
59.0,1.0,19.0,1.0,4760.0,26.0,1.0,35.0,2.0,1.0,False,11700.0,2016,TX
38.0,3.0,16.0,1.0,2540.0,6.0,0.0,35.0,2.0,1.0,False,51000.0,2016,TX
57.0,2.0,18.0,1.0,4600.0,29.0,0.0,30.0,2.0,1.0,False,44500.0,2016,TX
38.0,1.0,21.0,1.0,600.0,48.0,0.0,45.0,1.0,1.0,True,6000.0,2016,TX
53.0,6.0,19.0,1.0,8350.0,303.0,1.0,60.0,1.0,1.0,False,29500.0,2016,TX
24.0,1.0,19.0,5.0,3500.0,303.0,2.0,40.0,2.0,1.0,False,8200.0,2016,TX
56.0,2.0,16.0,4.0,9620.0,22.0,11.0,8.0,1.0,2.0,False,0.0,2016,TX
25.0,4.0,21.0,1.0,2310.0,48.0,1.0,40.0,2.0,1.0,False,31800.0,2016,TX
40.0,1.0,20.0,1.0,140.0,48.0,0.0,40.0,1.0,1.0,True,65000.0,2016,TX
24.0,1.0,12.0,5.0,9610.0,303.0,13.0,40.0,1.0,1.0,False,36000.0,2016,TX
34.0,1.0,19.0,5.0,4230.0,303.0,0.0,35.0,2.0,8.0,False,,2016,TX
65.0,1.0,21.0,1.0,9620.0,48.0,0.0,20.0,1.0,1.0,True,51000.0,2016,TX
51.0,1.0,21.0,1.0,8965.0,247.0,0.0,40.0,1.0,6.0,True,46800.0,2016,TX
78.0,1.0,20.0,1.0,5700.0,48.0,1.0,42.0,2.0,1.0,True,42000.0,2016,TX
59.0,1.0,21.0,1.0,1020.0,48.0,0.0,60.0,1.0,1.0,True,45100.0,2016,TX
51.0,1.0,24.0,1.0,1920.0,26.0,1.0,50.0,2.0,1.0,True,,2016,TX
68.0,3.0,20.0,2.0,430.0,23.0,0.0,40.0,2.0,1.0,False,0.0,2016,TX
29.0,1.0,20.0,5.0,4850.0,48.0,0.0,40.0,2.0,2.0,False,27600.0,2016,TX
52.0,1.0,1.0,3.0,4030.0,303.0,0.0,37.0,2.0,1.0,False,1400.0,2016,TX
19.0,8.0,14.0,5.0,8140.0,48.0,0.0,50.0,1.0,1.0,False,,2016,TX
47.0,5.0,21.0,3.0,5000.0,45.0,0.0,50.0,1.0,1.0,True,35500.0,2016,TX
56.0,1.0,15.0,1.0,6220.0,303.0,1.0,40.0,1.0,1.0,True,,2016,TX
18.0,1.0,13.0,5.0,6515.0,48.0,2.0,45.0,1.0,1.0,False,,2016,TX
39.0,1.0,16.0,2.0,4610.0,20.0,0.0,20.0,2.0,1.0,False,40000.0,2016,TX
45.0,7.0,21.0,3.0,430.0,48.0,0.0,70.0,1.0,1.0,False,13100.0,2016,TX
26.0,1.0,21.0,5.0,4840.0,48.0,13.0,40.0,2.0,1.0,True,75000.0,2016,TX
40.0,1.0,22.0,1.0,1530.0,134.0,0.0,50.0,1.0,1.0,True,12000.0,2016,TX
32.0,1.0,14.0,5.0,9620.0,48.0,2.0,40.0,1.0,1.0,False,52500.0,2016,TX
43.0,2.0,21.0,1.0,230.0,48.0,1.0,40.0,1.0,1.0,True,55000.0,2016,TX
40.0,1.0,16.0,1.0,7750.0,416.0,1.0,40.0,2.0,2.0,False,20000.0,2016,TX
34.0,1.0,17.0,1.0,2630.0,48.0,9.0,16.0,2.0,1.0,False,17300.0,2016,TX
50.0,1.0,19.0,1.0,5520.0,48.0,1.0,45.0,2.0,1.0,False,0.0,2016,TX
23.0,6.0,19.0,5.0,2800.0,48.0,2.0,14.0,1.0,1.0,False,42700.0,2016,TX
48.0,1.0,15.0,1.0,8300.0,48.0,0.0,40.0,2.0,2.0,False,,2016,TX
51.0,3.0,16.0,1.0,430.0,6.0,1.0,45.0,2.0,1.0,False,0.0,2016,TX
47.0,1.0,22.0,1.0,430.0,48.0,1.0,50.0,1.0,1.0,True,36000.0,2016,TX
30.0,1.0,22.0,1.0,50.0,8.0,0.0,40.0,2.0,1.0,True,,2016,TX
51.0,1.0,18.0,5.0,5140.0,18.0,0.0,45.0,1.0,8.0,True,17000.0,2016,TX
39.0,5.0,22.0,3.0,10.0,48.0,0.0,60.0,2.0,1.0,True,25000.0,2016,TX
52.0,1.0,21.0,1.0,4710.0,209.0,11.0,47.0,1.0,6.0,False,44900.0,2016,TX
59.0,3.0,16.0,1.0,8620.0,48.0,0.0,40.0,1.0,1.0,False,30000.0,2016,TX
38.0,1.0,21.0,1.0,9650.0,48.0,0.0,40.0,1.0,1.0,True,63000.0,2016,TX
57.0,1.0,1.0,1.0,5620.0,247.0,1.0,8.0,1.0,6.0,False,0.0,2016,TX
28.0,1.0,16.0,1.0,9130.0,303.0,0.0,80.0,1.0,8.0,False,30000.0,2016,TX
61.0,3.0,21.0,1.0,4600.0,38.0,1.0,19.0,2.0,1.0,False,10200.0,2016,TX
47.0,6.0,19.0,5.0,420.0,36.0,0.0,50.0,1.0,1.0,True,,2016,TX
21.0,1.0,16.0,5.0,5400.0,48.0,2.0,8.0,2.0,1.0,False,42000.0,2016,TX
19.0,5.0,16.0,5.0,9820.0,26.0,17.0,25.0,1.0,9.0,False,14400.0,2016,TX
43.0,4.0,16.0,1.0,5700.0,303.0,0.0,50.0,2.0,1.0,True,40000.0,2016,TX
65.0,1.0,18.0,1.0,4600.0,26.0,1.0,20.0,2.0,1.0,False,31100.0,2016,TX
49.0,1.0,20.0,1.0,220.0,39.0,1.0,40.0,1.0,1.0,True,51900.0,2016,TX
74.0,1.0,24.0,1.0,4760.0,48.0,1.0,5.0,1.0,1.0,False,2100.0,2016,TX
45.0,4.0,22.0,1.0,800.0,56.0,1.0,40.0,2.0,1.0,False,11800.0,2016,TX
22.0,1.0,19.0,5.0,5240.0,48.0,2.0,25.0,2.0,1.0,False,,2016,TX
58.0,1.0,16.0,5.0,9120.0,48.0,0.0,40.0,2.0,1.0,False,0.0,2016,TX
24.0,1.0,19.0,5.0,9630.0,48.0,2.0,30.0,2.0,1.0,False,159180.0,2016,TX
33.0,3.0,16.0,1.0,8620.0,48.0,0.0,40.0,1.0,2.0,False,,2016,TX
23.0,1.0,19.0,1.0,5160.0,48.0,1.0,40.0,2.0,1.0,False,22000.0,2016,TX
35.0,1.0,21.0,3.0,800.0,48.0,0.0,40.0,2.0,1.0,True,53000.0,2016,TX
64.0,2.0,16.0,1.0,4220.0,327.0,0.0,40.0,1.0,1.0,False,200.0,2016,TX
38.0,6.0,14.0,1.0,6515.0,312.0,12.0,40.0,1.0,1.0,False,0.0,2016,TX
35.0,2.0,19.0,1.0,820.0,48.0,1.0,40.0,2.0,1.0,False,560.0,2016,TX
22.0,1.0,16.0,5.0,4150.0,48.0,2.0,40.0,2.0,1.0,False,24000.0,2016,TX
49.0,1.0,23.0,1.0,3060.0,210.0,0.0,80.0,1.0,6.0,True,35800.0,2016,TX
61.0,1.0,14.0,5.0,3600.0,5.0,0.0,12.0,2.0,9.0,False,0.0,2016,TX
24.0,1.0,18.0,5.0,4610.0,48.0,2.0,24.0,2.0,1.0,False,32000.0,2016,TX
38.0,1.0,21.0,1.0,430.0,48.0,1.0,50.0,1.0,1.0,False,3000.0,2016,TX
42.0,3.0,21.0,1.0,3850.0,37.0,0.0,40.0,1.0,1.0,True,5000.0,2016,TX
41.0,3.0,16.0,5.0,3700.0,48.0,0.0,40.0,2.0,2.0,False,0.0,2016,TX
28.0,1.0,21.0,1.0,2310.0,48.0,1.0,45.0,2.0,8.0,False,2800.0,2016,TX
34.0,4.0,22.0,1.0,230.0,48.0,0.0,60.0,1.0,1.0,True,,2016,TX
23.0,1.0,17.0,1.0,4110.0,48.0,2.0,36.0,2.0,1.0,False,57640.0,2016,TX
35.0,6.0,12.0,1.0,4760.0,48.0,0.0,60.0,1.0,8.0,False,60210.0,2016,TX
30.0,1.0,12.0,5.0,4020.0,303.0,0.0,78.0,1.0,8.0,False,,2016,TX
33.0,1.0,16.0,1.0,700.0,36.0,1.0,40.0,2.0,1.0,False,0.0,2016,TX
39.0,1.0,17.0,5.0,4220.0,48.0,12.0,20.0,1.0,1.0,False,22000.0,2016,TX
47.0,4.0,21.0,1.0,2310.0,26.0,1.0,50.0,2.0,1.0,True,19000.0,2016,TX
37.0,1.0,8.0,5.0,4010.0,303.0,0.0,39.0,1.0,1.0,False,0.0,2016,TX
43.0,1.0,21.0,1.0,7750.0,48.0,0.0,48.0,2.0,2.0,False,0.0,2016,TX
17.0,1.0,14.0,5.0,9620.0,48.0,2.0,16.0,1.0,9.0,False,7800.0,2016,TX
22.0,2.0,20.0,5.0,6260.0,48.0,2.0,25.0,1.0,1.0,False,0.0,2016,TX
19.0,1.0,19.0,5.0,4020.0,48.0,2.0,32.0,1.0,1.0,False,,2016,TX
17.0,1.0,13.0,5.0,4110.0,48.0,2.0,5.0,2.0,9.0,False,,2016,TX
41.0,7.0,20.0,1.0,2200.0,48.0,1.0,40.0,2.0,1.0,False,12750.0,2016,TX
45.0,1.0,18.0,1.0,6440.0,17.0,1.0,40.0,1.0,1.0,False,0.0,2016,TX
36.0,1.0,17.0,1.0,4760.0,48.0,1.0,20.0,2.0,9.0,False,,2016,TX
27.0,6.0,23.0,1.0,2100.0,48.0,0.0,40.0,2.0,1.0,False,22000.0,2016,TX
45.0,1.0,22.0,1.0,50.0,303.0,1.0,60.0,2.0,8.0,False,0.0,2016,TX
46.0,1.0,19.0,3.0,1105.0,6.0,0.0,41.0,1.0,1.0,True,4100.0,2016,TX
67.0,1.0,16.0,1.0,4850.0,48.0,1.0,40.0,1.0,1.0,True,5700.0,2016,TX
52.0,1.0,16.0,5.0,4850.0,48.0,13.0,40.0,2.0,1.0,False,,2016,TX
21.0,1.0,19.0,5.0,310.0,48.0,12.0,20.0,2.0,1.0,False,9600.0,2016,TX
42.0,1.0,21.0,1.0,4840.0,22.0,1.0,50.0,1.0,1.0,True,7500.0,2016,TX
56.0,1.0,21.0,1.0,10.0,36.0,1.0,55.0,1.0,1.0,True,0.0,2016,TX
38.0,1.0,9.0,1.0,4220.0,303.0,0.0,35.0,1.0,1.0,False,8800.0,2016,TX
37.0,3.0,21.0,1.0,1006.0,223.0,0.0,40.0,2.0,6.0,True,20000.0,2016,TX
35.0,1.0,15.0,1.0,4700.0,48.0,9.0,40.0,1.0,8.0,False,4800.0,2016,TX
53.0,1.0,21.0,1.0,530.0,18.0,0.0,42.0,1.0,1.0,True,,2016,TX
52.0,1.0,1.0,1.0,8220.0,303.0,1.0,40.0,1.0,1.0,False,,2016,TX
24.0,1.0,19.0,1.0,5110.0,40.0,0.0,40.0,2.0,1.0,False,35000.0,2016,TX
56.0,2.0,21.0,1.0,5860.0,48.0,0.0,40.0,2.0,1.0,False,,2016,TX
57.0,6.0,19.0,1.0,710.0,48.0,1.0,30.0,1.0,1.0,True,0.0,2016,TX
67.0,1.0,19.0,2.0,5620.0,48.0,0.0,25.0,1.0,1.0,False,,2016,TX
39.0,7.0,21.0,1.0,6260.0,246.0,1.0,40.0,1.0,1.0,True,55000.0,2016,TX
37.0,1.0,16.0,4.0,4510.0,303.0,2.0,40.0,2.0,1.0,False,23400.0,2016,TX
32.0,1.0,22.0,1.0,430.0,210.0,0.0,9.0,1.0,6.0,False,0.0,2016,TX
25.0,1.0,17.0,5.0,4020.0,19.0,7.0,40.0,1.0,1.0,False,5600.0,2016,TX
65.0,1.0,22.0,1.0,9140.0,48.0,0.0,28.0,1.0,1.0,False,178000.0,2016,TX
37.0,1.0,21.0,1.0,2310.0,48.0,1.0,40.0,2.0,1.0,False,100000.0,2016,TX
44.0,4.0,22.0,3.0,2200.0,48.0,0.0,40.0,2.0,1.0,True,103000.0,2016,TX
64.0,1.0,20.0,1.0,1020.0,26.0,0.0,50.0,1.0,1.0,True,,2016,TX
30.0,3.0,16.0,5.0,3800.0,35.0,2.0,40.0,1.0,8.0,False,10400.0,2016,TX
28.0,1.0,18.0,4.0,3930.0,48.0,2.0,30.0,1.0,1.0,False,12500.0,2016,TX
29.0,2.0,22.0,1.0,2200.0,23.0,0.0,40.0,1.0,1.0,True,5000.0,2016,TX
45.0,4.0,22.0,1.0,2310.0,48.0,0.0,50.0,1.0,1.0,True,11400.0,2016,TX
35.0,4.0,19.0,5.0,3850.0,48.0,0.0,46.0,1.0,8.0,False,0.0,2016,TX
63.0,1.0,13.0,3.0,4220.0,48.0,0.0,30.0,1.0,1.0,False,480.0,2016,TX
34.0,1.0,21.0,1.0,630.0,48.0,0.0,45.0,2.0,1.0,True,,2016,TX
42.0,1.0,16.0,1.0,120.0,48.0,1.0,40.0,2.0,1.0,True,77000.0,2016,TX
25.0,1.0,19.0,1.0,5120.0,48.0,1.0,40.0,2.0,6.0,False,1750.0,2016,TX
43.0,1.0,22.0,1.0,430.0,22.0,0.0,60.0,1.0,1.0,True,52000.0,2016,TX
27.0,1.0,1.0,5.0,6260.0,303.0,13.0,45.0,1.0,8.0,False,,2016,TX
26.0,1.0,20.0,5.0,3520.0,48.0,2.0,38.0,2.0,2.0,False,85000.0,2016,TX
42.0,1.0,16.0,5.0,910.0,48.0,0.0,40.0,2.0,1.0,False,0.0,2016,TX
51.0,1.0,17.0,1.0,7200.0,48.0,0.0,60.0,1.0,1.0,True,50000.0,2016,TX
19.0,1.0,18.0,5.0,5240.0,48.0,17.0,15.0,2.0,9.0,False,53400.0,2016,TX
66.0,1.0,19.0,1.0,1020.0,24.0,1.0,60.0,1.0,1.0,False,7500.0,2016,TX
29.0,3.0,21.0,1.0,2310.0,48.0,1.0,40.0,1.0,1.0,False,,2016,TX
25.0,1.0,22.0,5.0,3540.0,48.0,2.0,50.0,2.0,1.0,True,0.0,2016,TX
38.0,6.0,16.0,1.0,6440.0,303.0,0.0,48.0,1.0,1.0,True,,2016,TX
62.0,3.0,19.0,1.0,3710.0,29.0,1.0,40.0,1.0,1.0,True,0.0,2016,TX
22.0,1.0,16.0,5.0,4700.0,303.0,15.0,40.0,1.0,8.0,False,9000.0,2016,TX
52.0,1.0,19.0,1.0,9130.0,48.0,1.0,60.0,1.0,1.0,True,,2016,TX
72.0,6.0,16.0,2.0,8350.0,48.0,0.0,18.0,2.0,1.0,False,,2016,TX
42.0,1.0,15.0,1.0,7750.0,247.0,0.0,40.0,2.0,6.0,False,72000.0,2016,TX
43.0,1.0,16.0,4.0,6355.0,206.0,0.0,40.0,1.0,6.0,False,7600.0,2016,TX
36.0,1.0,16.0,5.0,4110.0,303.0,15.0,38.0,1.0,8.0,False,70000.0,2016,TX
29.0,1.0,22.0,1.0,1020.0,210.0,1.0,40.0,2.0,6.0,True,15000.0,2016,TX
57.0,1.0,21.0,1.0,120.0,48.0,0.0,50.0,2.0,2.0,True,,2016,TX
44.0,1.0,8.0,1.0,6050.0,303.0,0.0,60.0,1.0,1.0,False,,2016,TX
