AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P,label,PINCP,Year,State
49.0,3.0,19.0,5.0,5800.0,48.0,0.0,40.0,2.0,8.0,False,24000.0,2016,TX
21.0,1.0,14.0,5.0,6600.0,48.0,16.0,36.0,1.0,8.0,False,36000.0,2016,TX
68.0,1.0,19.0,1.0,4850.0,5.0,1.0,40.0,2.0,1.0,True,,2016,TX
23.0,1.0,18.0,5.0,5240.0,48.0,0.0,40.0,1.0,8.0,False,,2016,TX
37.0,7.0,22.0,1.0,5700.0,210.0,0.0,45.0,1.0,6.0,False,6000.0,2016,TX
61.0,1.0,23.0,1.0,3060.0,48.0,1.0,50.0,1.0,1.0,True,14200.0,2016,TX
58.0,6.0,21.0,1.0,20.0,48.0,0.0,40.0,1.0,1.0,True,,2016,TX
62.0,1.0,19.0,3.0,7000.0,48.0,0.0,40.0,1.0,1.0,True,5600.0,2016,TX
50.0,6.0,21.0,5.0,4610.0,233.0,0.0,12.0,2.0,6.0,False,900.0,2016,TX
74.0,1.0,22.0,1.0,9620.0,48.0,1.0,30.0,1.0,1.0,False,,2016,TX
28.0,1.0,16.0,3.0,6940.0,26.0,0.0,60.0,1.0,1.0,False,53000.0,2016,TX
39.0,7.0,21.0,1.0,310.0,48.0,0.0,20.0,2.0,1.0,True,8000.0,2016,TX
27.0,4.0,21.0,5.0,2310.0,26.0,0.0,80.0,2.0,1.0,True,42500.0,2016,TX
56.0,1.0,9.0,1.0,6050.0,303.0,0.0,40.0,1.0,8.0,False,12000.0,2016,TX
40.0,1.0,19.0,1.0,4700.0,22.0,0.0,40.0,1.0,1.0,True,900.0,2016,TX
44.0,1.0,18.0,1.0,10.0,48.0,0.0,50.0,2.0,1.0,True,11000.0,2016,TX
45.0,5.0,23.0,1.0,3060.0,6.0,0.0,50.0,2.0,6.0,True,0.0,2016,TX
38.0,1.0,20.0,1.0,3255.0,17.0,0.0,65.0,2.0,1.0,True,34000.0,2016,TX
68.0,1.0,16.0,3.0,5810.0,48.0,0.0,40.0,2.0,1.0,False,25000.0,2016,TX
33.0,4.0,22.0,5.0,2310.0,36.0,12.0,40.0,1.0,1.0,False,6000.0,2016,TX
69.0,1.0,21.0,2.0,2000.0,22.0,0.0,38.0,2.0,2.0,True,7230.0,2016,TX
50.0,1.0,22.0,1.0,850.0,35.0,1.0,50.0,1.0,1.0,True,0.0,2016,TX
51.0,1.0,19.0,4.0,5240.0,54.0,0.0,40.0,1.0,1.0,False,0.0,2016,TX
57.0,1.0,20.0,1.0,7315.0,48.0,1.0,40.0,1.0,1.0,True,17000.0,2016,TX
48.0,1.0,22.0,1.0,1520.0,136.0,0.0,45.0,1.0,1.0,True,13000.0,2016,TX
26.0,1.0,18.0,1.0,3520.0,32.0,1.0,40.0,2.0,1.0,False,,2016,TX
61.0,1.0,19.0,1.0,8620.0,34.0,1.0,48.0,1.0,1.0,True,51600.0,2016,TX
44.0,1.0,9.0,1.0,7810.0,303.0,1.0,32.0,1.0,1.0,False,11400.0,2016,TX
26.0,1.0,19.0,1.0,4700.0,48.0,1.0,20.0,2.0,1.0,False,,2016,TX
45.0,5.0,21.0,1.0,5240.0,48.0,0.0,40.0,1.0,1.0,True,69000.0,2016,TX
21.0,1.0,17.0,3.0,4040.0,28.0,12.0,50.0,2.0,1.0,False,25000.0,2016,TX
30.0,1.0,20.0,5.0,4700.0,48.0,0.0,40.0,1.0,1.0,False,60000.0,2016,TX
21.0,5.0,18.0,5.0,7340.0,6.0,17.0,50.0,1.0,8.0,False,9000.0,2016,TX
48.0,4.0,16.0,5.0,3800.0,48.0,5.0,48.0,1.0,1.0,False,3000.0,2016,TX
23.0,1.0,20.0,5.0,2200.0,48.0,4.0,6.0,2.0,9.0,False,30000.0,2016,TX
33.0,1.0,9.0,5.0,6330.0,303.0,0.0,40.0,1.0,1.0,False,25000.0,2016,TX
58.0,3.0,20.0,1.0,2540.0,6.0,1.0,40.0,2.0,1.0,False,18200.0,2016,TX
33.0,3.0,20.0,1.0,3740.0,48.0,0.0,56.0,1.0,1.0,True,33600.0,2016,TX
24.0,1.0,19.0,5.0,4110.0,48.0,16.0,40.0,1.0,1.0,False,143000.0,2016,TX
24.0,5.0,20.0,5.0,5240.0,303.0,13.0,80.0,1.0,1.0,False,18000.0,2016,TX
45.0,1.0,16.0,1.0,6840.0,48.0,1.0,40.0,1.0,8.0,True,30000.0,2016,TX
25.0,1.0,16.0,1.0,6355.0,303.0,0.0,40.0,1.0,1.0,False,,2016,TX
28.0,1.0,19.0,1.0,20.0,48.0,0.0,50.0,1.0,1.0,True,20300.0,2016,TX
56.0,1.0,21.0,1.0,430.0,27.0,1.0,50.0,1.0,1.0,True,,2016,TX
20.0,1.0,19.0,5.0,5600.0,12.0,17.0,10.0,1.0,2.0,False,27000.0,2016,TX
17.0,1.0,16.0,5.0,4720.0,28.0,2.0,20.0,1.0,1.0,False,151000.0,2016,TX
31.0,1.0,16.0,1.0,7200.0,48.0,0.0,55.0,1.0,1.0,False,109000.0,2016,TX
32.0,1.0,19.0,1.0,4700.0,40.0,1.0,55.0,1.0,1.0,True,13000.0,2016,TX
54.0,7.0,24.0,1.0,630.0,36.0,1.0,60.0,2.0,1.0,True,10000.0,2016,TX
18.0,1.0,18.0,5.0,4030.0,6.0,17.0,20.0,2.0,6.0,False,,2016,TX
30.0,1.0,19.0,3.0,3500.0,48.0,2.0,40.0,2.0,8.0,False,,2016,TX
26.0,1.0,17.0,5.0,3640.0,48.0,2.0,32.0,2.0,1.0,False,120000.0,2016,TX
20.0,1.0,19.0,5.0,4760.0,48.0,17.0,10.0,2.0,1.0,False,,2016,TX
69.0,1.0,21.0,3.0,5700.0,48.0,0.0,40.0,2.0,1.0,True,15600.0,2016,TX
63.0,4.0,24.0,1.0,2200.0,19.0,1.0,56.0,1.0,1.0,True,62000.0,2016,TX
48.0,1.0,23.0,1.0,2100.0,48.0,1.0,40.0,2.0,1.0,True,,2016,TX
68.0,1.0,16.0,1.0,9610.0,48.0,1.0,40.0,1.0,2.0,True,0.0,2016,TX
44.0,1.0,20.0,3.0,3420.0,6.0,0.0,48.0,2.0,1.0,False,29200.0,2016,TX
56.0,4.0,20.0,3.0,3255.0,48.0,0.0,40.0,2.0,1.0,True,30900.0,2016,TX
37.0,1.0,16.0,5.0,6355.0,242.0,13.0,40.0,1.0,6.0,False,70600.0,2016,TX
62.0,5.0,20.0,1.0,800.0,48.0,0.0,40.0,2.0,1.0,True,40000.0,2016,TX
59.0,1.0,21.0,3.0,2320.0,303.0,0.0,40.0,1.0,1.0,False,40000.0,2016,TX
28.0,1.0,21.0,5.0,2320.0,4.0,0.0,40.0,1.0,1.0,False,,2016,TX
78.0,1.0,19.0,1.0,4920.0,22.0,0.0,28.0,1.0,1.0,True,18700.0,2016,TX
39.0,7.0,23.0,3.0,3060.0,48.0,0.0,50.0,1.0,1.0,True,30000.0,2016,TX
30.0,1.0,21.0,1.0,1520.0,36.0,0.0,84.0,1.0,9.0,True,3200.0,2016,TX
46.0,1.0,19.0,1.0,430.0,48.0,0.0,45.0,1.0,1.0,False,24000.0,2016,TX
46.0,7.0,22.0,5.0,4710.0,303.0,0.0,40.0,1.0,1.0,True,0.0,2016,TX
29.0,5.0,21.0,1.0,6010.0,34.0,0.0,40.0,1.0,2.0,True,34200.0,2016,TX
27.0,1.0,16.0,1.0,7160.0,48.0,0.0,40.0,2.0,1.0,False,8000.0,2016,TX
17.0,1.0,14.0,5.0,6130.0,48.0,2.0,4.0,1.0,1.0,False,14400.0,2016,TX
62.0,6.0,21.0,1.0,2630.0,36.0,1.0,40.0,2.0,1.0,False,350.0,2016,TX
51.0,3.0,22.0,1.0,150.0,12.0,9.0,48.0,1.0,1.0,True,10.0,2016,TX
68.0,6.0,18.0,3.0,710.0,2.0,0.0,40.0,2.0,1.0,True,7200.0,2016,TX
28.0,1.0,21.0,5.0,7830.0,48.0,0.0,40.0,1.0,9.0,False,,2016,TX
31.0,1.0,16.0,5.0,8710.0,48.0,2.0,43.0,1.0,8.0,False,,2016,TX
27.0,2.0,20.0,1.0,3255.0,5.0,0.0,40.0,2.0,1.0,False,18000.0,2016,TX
46.0,3.0,16.0,1.0,5700.0,48.0,1.0,40.0,2.0,1.0,True,47000.0,2016,TX
34.0,1.0,19.0,1.0,800.0,247.0,1.0,40.0,2.0,6.0,False,,2016,TX
17.0,1.0,16.0,5.0,5620.0,48.0,7.0,25.0,1.0,2.0,False,19900.0,2016,TX
50.0,1.0,21.0,1.0,5240.0,48.0,1.0,55.0,1.0,1.0,True,92000.0,2016,TX
27.0,2.0,21.0,5.0,5700.0,53.0,0.0,45.0,2.0,1.0,False,42000.0,2016,TX
26.0,1.0,7.0,1.0,4030.0,205.0,1.0,60.0,1.0,6.0,False,30000.0,2016,TX
48.0,4.0,21.0,1.0,1010.0,6.0,1.0,40.0,2.0,1.0,True,,2016,TX
51.0,1.0,21.0,1.0,1530.0,12.0,1.0,25.0,1.0,1.0,True,,2016,TX
48.0,1.0,22.0,1.0,20.0,51.0,1.0,50.0,1.0,6.0,True,9200.0,2016,TX
61.0,1.0,21.0,3.0,950.0,48.0,0.0,45.0,2.0,1.0,True,0.0,2016,TX
36.0,7.0,24.0,1.0,3000.0,20.0,1.0,50.0,1.0,1.0,False,0.0,2016,TX
35.0,1.0,22.0,1.0,3150.0,38.0,1.0,32.0,2.0,1.0,True,162000.0,2016,TX
51.0,1.0,21.0,1.0,4810.0,48.0,0.0,60.0,1.0,1.0,True,433000.0,2016,TX
19.0,1.0,19.0,5.0,4350.0,48.0,0.0,39.0,2.0,1.0,False,0.0,2016,TX
29.0,6.0,19.0,1.0,2800.0,24.0,0.0,40.0,1.0,1.0,False,65000.0,2016,TX
51.0,1.0,21.0,1.0,430.0,48.0,0.0,55.0,2.0,6.0,True,37000.0,2016,TX
53.0,7.0,23.0,1.0,4920.0,6.0,0.0,40.0,1.0,1.0,True,0.0,2016,TX
24.0,1.0,12.0,5.0,6230.0,48.0,2.0,45.0,1.0,1.0,False,,2016,TX
50.0,4.0,22.0,3.0,230.0,48.0,0.0,40.0,2.0,1.0,True,100000.0,2016,TX
61.0,1.0,21.0,3.0,800.0,48.0,0.0,45.0,1.0,1.0,True,60000.0,2016,TX
19.0,1.0,16.0,5.0,4760.0,48.0,2.0,10.0,2.0,1.0,False,,2016,TX
55.0,3.0,16.0,3.0,7210.0,303.0,0.0,40.0,1.0,1.0,True,9000.0,2016,TX
24.0,1.0,16.0,1.0,5860.0,48.0,9.0,20.0,2.0,1.0,False,13200.0,2016,TX
23.0,3.0,13.0,5.0,2540.0,48.0,7.0,50.0,2.0,1.0,False,72300.0,2016,TX
71.0,1.0,22.0,1.0,120.0,6.0,1.0,20.0,1.0,1.0,True,,2016,TX
52.0,1.0,21.0,1.0,1010.0,48.0,1.0,40.0,2.0,1.0,True,0.0,2016,TX
65.0,1.0,16.0,1.0,6840.0,48.0,1.0,40.0,1.0,1.0,False,120000.0,2016,TX
64.0,2.0,24.0,1.0,10.0,12.0,0.0,40.0,2.0,1.0,True,0.0,2016,TX
51.0,1.0,19.0,1.0,4700.0,36.0,0.0,40.0,1.0,1.0,True,58000.0,2016,TX
31.0,1.0,18.0,5.0,9130.0,48.0,0.0,58.0,1.0,1.0,False,,2016,TX
46.0,1.0,16.0,5.0,4610.0,48.0,0.0,20.0,2.0,2.0,False,0.0,2016,TX
51.0,1.0,20.0,2.0,430.0,48.0,0.0,45.0,2.0,1.0,False,0.0,2016,TX
59.0,2.0,22.0,1.0,2310.0,28.0,0.0,50.0,2.0,1.0,True,,2016,TX
41.0,1.0,20.0,1.0,3640.0,48.0,1.0,40.0,2.0,1.0,False,32000.0,2016,TX
57.0,6.0,24.0,1.0,2100.0,22.0,1.0,50.0,1.0,1.0,True,17000.0,2016,TX
48.0,1.0,16.0,3.0,6230.0,48.0,15.0,45.0,1.0,1.0,False,11700.0,2016,TX
22.0,1.0,16.0,5.0,2540.0,48.0,2.0,30.0,2.0,9.0,False,6700.0,2016,TX
61.0,3.0,21.0,1.0,2310.0,48.0,0.0,40.0,2.0,1.0,False,240000.0,2016,TX
63.0,1.0,17.0,2.0,4230.0,48.0,0.0,40.0,2.0,3.0,False,63000.0,2016,TX
40.0,1.0,14.0,3.0,4230.0,48.0,0.0,50.0,2.0,1.0,False,40000.0,2016,TX
33.0,1.0,16.0,5.0,7840.0,416.0,13.0,40.0,2.0,2.0,False,,2016,TX
58.0,7.0,23.0,1.0,2100.0,20.0,0.0,45.0,1.0,1.0,True,133600.0,2016,TX
22.0,2.0,21.0,5.0,2750.0,6.0,12.0,6.0,1.0,6.0,False,4200.0,2016,TX
23.0,5.0,18.0,1.0,3800.0,48.0,2.0,40.0,1.0,1.0,False,,2016,TX
35.0,1.0,16.0,5.0,3600.0,48.0,2.0,40.0,2.0,1.0,False,151000.0,2016,TX
30.0,1.0,16.0,5.0,7700.0,48.0,0.0,50.0,2.0,1.0,False,6700.0,2016,TX
55.0,3.0,16.0,1.0,420.0,48.0,1.0,40.0,2.0,1.0,True,,2016,TX
51.0,1.0,17.0,3.0,9120.0,48.0,0.0,22.0,2.0,1.0,False,15700.0,2016,TX
21.0,1.0,20.0,5.0,4060.0,48.0,2.0,40.0,2.0,1.0,False,16000.0,2016,TX
28.0,1.0,16.0,1.0,9130.0,48.0,0.0,50.0,1.0,1.0,True,1400.0,2016,TX
40.0,6.0,15.0,1.0,4250.0,303.0,1.0,40.0,1.0,1.0,False,19600.0,2016,TX
57.0,3.0,19.0,1.0,4220.0,48.0,1.0,40.0,1.0,1.0,False,42500.0,2016,TX
57.0,1.0,19.0,2.0,2145.0,48.0,0.0,37.0,2.0,1.0,True,17000.0,2016,TX
20.0,2.0,19.0,5.0,5320.0,48.0,2.0,13.0,2.0,1.0,False,418000.0,2016,TX
36.0,4.0,21.0,1.0,2310.0,48.0,1.0,40.0,2.0,1.0,False,38000.0,2016,TX
40.0,1.0,21.0,1.0,800.0,48.0,0.0,40.0,2.0,1.0,True,0.0,2016,TX
24.0,1.0,19.0,5.0,7160.0,48.0,13.0,35.0,1.0,1.0,False,3000.0,2016,TX
43.0,6.0,3.0,1.0,4250.0,303.0,0.0,70.0,1.0,1.0,True,360.0,2016,TX
56.0,1.0,9.0,1.0,6440.0,303.0,0.0,45.0,1.0,1.0,True,30000.0,2016,TX
59.0,2.0,22.0,1.0,2040.0,48.0,1.0,40.0,1.0,1.0,False,,2016,TX
23.0,3.0,19.0,5.0,3850.0,48.0,2.0,40.0,1.0,1.0,False,,2016,TX
39.0,5.0,18.0,1.0,5540.0,48.0,0.0,22.0,2.0,1.0,False,21500.0,2016,TX
52.0,4.0,16.0,5.0,4610.0,303.0,0.0,29.0,1.0,1.0,False,0.0,2016,TX
28.0,1.0,16.0,5.0,6260.0,48.0,16.0,48.0,1.0,1.0,False,79900.0,2016,TX
25.0,1.0,21.0,5.0,3140.0,40.0,2.0,40.0,2.0,1.0,False,19000.0,2016,TX
63.0,1.0,22.0,3.0,930.0,48.0,0.0,40.0,2.0,1.0,True,35000.0,2016,TX
62.0,3.0,21.0,1.0,2310.0,120.0,1.0,16.0,2.0,1.0,False,150000.0,2016,TX
59.0,1.0,18.0,1.0,9120.0,4.0,0.0,40.0,1.0,1.0,False,20000.0,2016,TX
27.0,1.0,20.0,1.0,50.0,48.0,0.0,30.0,2.0,1.0,False,0.0,2016,TX
63.0,2.0,6.0,1.0,4220.0,303.0,0.0,5.0,1.0,1.0,False,14500.0,2016,TX
28.0,2.0,22.0,5.0,2310.0,6.0,12.0,30.0,2.0,1.0,False,40000.0,2016,TX
27.0,3.0,16.0,1.0,2540.0,48.0,0.0,40.0,2.0,1.0,False,50000.0,2016,TX
60.0,4.0,15.0,5.0,4610.0,48.0,0.0,21.0,2.0,2.0,False,,2016,TX
83.0,1.0,14.0,1.0,6050.0,48.0,0.0,50.0,1.0,1.0,False,39000.0,2016,TX
34.0,2.0,21.0,1.0,1010.0,207.0,1.0,40.0,2.0,6.0,True,,2016,TX
64.0,1.0,21.0,1.0,3255.0,48.0,1.0,36.0,2.0,1.0,False,8800.0,2016,TX
64.0,1.0,19.0,1.0,710.0,48.0,1.0,40.0,2.0,1.0,False,1600.0,2016,TX
39.0,5.0,20.0,1.0,5550.0,48.0,0.0,46.0,1.0,1.0,True,3600.0,2016,TX
20.0,1.0,16.0,5.0,5410.0,48.0,2.0,40.0,1.0,2.0,False,1800.0,2016,TX
43.0,1.0,21.0,1.0,1320.0,247.0,1.0,40.0,2.0,6.0,False,18000.0,2016,TX
21.0,1.0,19.0,5.0,4760.0,48.0,0.0,20.0,1.0,1.0,False,32900.0,2016,TX
25.0,1.0,21.0,5.0,3160.0,48.0,0.0,40.0,1.0,1.0,True,25000.0,2016,TX
57.0,4.0,21.0,3.0,2310.0,364.0,0.0,40.0,2.0,1.0,True,52000.0,2016,TX
58.0,1.0,19.0,1.0,2145.0,48.0,1.0,30.0,2.0,1.0,False,0.0,2016,TX
41.0,1.0,21.0,1.0,20.0,8.0,0.0,50.0,1.0,1.0,True,30000.0,2016,TX
40.0,3.0,21.0,1.0,3220.0,247.0,0.0,45.0,1.0,6.0,True,,2016,TX
42.0,1.0,19.0,1.0,4850.0,48.0,0.0,40.0,1.0,8.0,False,18000.0,2016,TX
41.0,1.0,13.0,1.0,310.0,303.0,1.0,40.0,2.0,1.0,False,340.0,2016,TX
36.0,1.0,20.0,1.0,5700.0,48.0,1.0,40.0,2.0,8.0,False,418000.0,2016,TX
42.0,6.0,18.0,1.0,1050.0,48.0,1.0,40.0,1.0,1.0,False,50000.0,2016,TX
44.0,4.0,21.0,1.0,430.0,6.0,0.0,42.0,1.0,1.0,False,20000.0,2016,TX
58.0,6.0,16.0,1.0,220.0,36.0,0.0,10.0,1.0,1.0,False,0.0,2016,TX
44.0,1.0,24.0,1.0,1740.0,109.0,0.0,40.0,1.0,1.0,True,120000.0,2016,TX
66.0,1.0,16.0,1.0,5120.0,48.0,1.0,20.0,2.0,1.0,False,28000.0,2016,TX
25.0,1.0,14.0,3.0,4720.0,48.0,0.0,20.0,2.0,2.0,False,1100.0,2016,TX
57.0,1.0,12.0,1.0,4230.0,303.0,0.0,40.0,1.0,8.0,False,23500.0,2016,TX
55.0,1.0,18.0,1.0,9130.0,48.0,0.0,50.0,1.0,1.0,False,,2016,TX
22.0,1.0,16.0,5.0,9620.0,48.0,3.0,37.0,1.0,1.0,False,,2016,TX
51.0,1.0,22.0,1.0,430.0,48.0,0.0,45.0,1.0,1.0,True,40000.0,2016,TX
37.0,3.0,21.0,1.0,2310.0,5.0,1.0,15.0,2.0,3.0,False,9700.0,2016,TX
56.0,1.0,16.0,1.0,565.0,48.0,0.0,40.0,2.0,1.0,False,60000.0,2016,TX
47.0,1.0,19.0,5.0,860.0,48.0,2.0,35.0,2.0,2.0,False,48250.0,2016,TX
25.0,1.0,19.0,1.0,5400.0,301.0,0.0,16.0,2.0,1.0,False,0.0,2016,TX
42.0,1.0,22.0,1.0,120.0,207.0,1.0,40.0,2.0,6.0,True,0.0,2016,TX
39.0,1.0,16.0,1.0,10.0,48.0,1.0,40.0,1.0,1.0,True,85200.0,2016,TX
41.0,1.0,16.0,5.0,5810.0,48.0,3.0,40.0,1.0,2.0,False,10000.0,2016,TX
48.0,1.0,21.0,5.0,350.0,30.0,13.0,40.0,1.0,1.0,True,80000.0,2016,TX
54.0,3.0,22.0,1.0,2310.0,41.0,0.0,21.0,2.0,1.0,False,12700.0,2016,TX
21.0,1.0,19.0,5.0,4030.0,48.0,2.0,30.0,2.0,1.0,False,,2016,TX
35.0,1.0,16.0,2.0,1550.0,48.0,0.0,40.0,1.0,1.0,True,130000.0,2016,TX
53.0,3.0,16.0,1.0,5240.0,48.0,0.0,52.0,2.0,2.0,False,74000.0,2016,TX
52.0,1.0,18.0,3.0,4610.0,48.0,0.0,9.0,2.0,1.0,False,12200.0,2016,TX
26.0,1.0,16.0,1.0,3645.0,303.0,2.0,40.0,2.0,1.0,False,8000.0,2016,TX
38.0,1.0,17.0,1.0,8965.0,48.0,1.0,50.0,1.0,1.0,True,1800.0,2016,TX
58.0,2.0,18.0,3.0,3940.0,110.0,5.0,32.0,1.0,1.0,False,,2016,TX
30.0,1.0,16.0,4.0,6355.0,5.0,4.0,40.0,2.0,1.0,False,29400.0,2016,TX
49.0,1.0,16.0,1.0,4200.0,110.0,0.0,40.0,1.0,1.0,True,,2016,TX
38.0,1.0,12.0,1.0,4050.0,48.0,1.0,30.0,2.0,8.0,False,7200.0,2016,TX
74.0,6.0,22.0,1.0,1540.0,39.0,1.0,20.0,1.0,1.0,False,44000.0,2016,TX
43.0,1.0,21.0,3.0,4850.0,303.0,0.0,40.0,1.0,8.0,True,28800.0,2016,TX
34.0,1.0,19.0,1.0,6230.0,48.0,1.0,48.0,1.0,1.0,True,5800.0,2016,TX
44.0,4.0,21.0,1.0,2310.0,48.0,1.0,20.0,2.0,1.0,False,,2016,TX
27.0,1.0,22.0,5.0,5000.0,48.0,2.0,40.0,2.0,1.0,False,,2016,TX
54.0,2.0,21.0,5.0,3255.0,18.0,0.0,40.0,2.0,2.0,True,,2016,TX
70.0,1.0,24.0,1.0,2200.0,48.0,1.0,20.0,2.0,1.0,False,73500.0,2016,TX
72.0,3.0,16.0,3.0,5940.0,48.0,0.0,12.0,2.0,2.0,False,7300.0,2016,TX
49.0,1.0,16.0,1.0,6050.0,48.0,0.0,40.0,1.0,1.0,False,0.0,2016,TX
47.0,1.0,20.0,1.0,3320.0,5.0,0.0,48.0,1.0,1.0,True,8000.0,2016,TX
50.0,2.0,23.0,1.0,350.0,48.0,0.0,60.0,2.0,9.0,True,60000.0,2016,TX
24.0,2.0,19.0,5.0,2900.0,48.0,12.0,40.0,1.0,1.0,False,50000.0,2016,TX
57.0,1.0,19.0,1.0,5140.0,333.0,0.0,40.0,2.0,6.0,True,0.0,2016,TX
80.0,1.0,15.0,2.0,4720.0,48.0,0.0,32.0,2.0,1.0,False,85000.0,2016,TX
53.0,6.0,14.0,3.0,6260.0,48.0,2.0,32.0,1.0,2.0,False,20700.0,2016,TX
54.0,1.0,22.0,1.0,3255.0,21.0,0.0,40.0,2.0,1.0,True,6000.0,2016,TX
39.0,2.0,21.0,3.0,110.0,48.0,0.0,50.0,1.0,1.0,True,70500.0,2016,TX
24.0,2.0,17.0,1.0,4230.0,4.0,0.0,30.0,2.0,1.0,False,5300.0,2016,TX
26.0,1.0,21.0,5.0,4850.0,1.0,0.0,60.0,1.0,1.0,True,,2016,TX
52.0,5.0,22.0,1.0,60.0,39.0,1.0,40.0,1.0,1.0,True,8400.0,2016,TX
44.0,3.0,21.0,1.0,2310.0,15.0,1.0,50.0,2.0,1.0,True,,2016,TX
18.0,1.0,14.0,5.0,6050.0,48.0,2.0,2.0,1.0,1.0,False,3400.0,2016,TX
42.0,1.0,21.0,1.0,2340.0,48.0,0.0,99.0,2.0,1.0,True,85000.0,2016,TX
51.0,1.0,21.0,1.0,1006.0,18.0,0.0,40.0,2.0,1.0,True,75000.0,2016,TX
40.0,1.0,21.0,1.0,50.0,48.0,1.0,40.0,2.0,1.0,True,20100.0,2016,TX
68.0,1.0,13.0,1.0,220.0,48.0,0.0,40.0,1.0,1.0,True,0.0,2016,TX
55.0,5.0,20.0,1.0,430.0,28.0,0.0,40.0,2.0,2.0,True,,2016,TX
27.0,1.0,18.0,1.0,1106.0,48.0,1.0,40.0,1.0,1.0,True,3200.0,2016,TX
38.0,1.0,18.0,5.0,5240.0,48.0,0.0,38.0,1.0,1.0,False,60000.0,2016,TX
39.0,1.0,22.0,1.0,1350.0,48.0,1.0,50.0,1.0,1.0,True,32400.0,2016,TX
47.0,2.0,20.0,1.0,1220.0,48.0,0.0,40.0,2.0,1.0,True,77000.0,2016,TX
61.0,1.0,19.0,1.0,9600.0,303.0,0.0,60.0,1.0,1.0,False,,2016,TX
37.0,3.0,22.0,3.0,2320.0,40.0,2.0,50.0,2.0,1.0,False,26000.0,2016,TX
34.0,1.0,16.0,1.0,9150.0,48.0,1.0,40.0,2.0,1.0,False,23900.0,2016,TX
66.0,2.0,19.0,5.0,2050.0,48.0,17.0,50.0,2.0,1.0,False,0.0,2016,TX
44.0,7.0,24.0,1.0,3120.0,18.0,1.0,60.0,1.0,1.0,True,240000.0,2016,TX
32.0,1.0,18.0,1.0,7340.0,40.0,1.0,42.0,1.0,1.0,False,32000.0,2016,TX
43.0,6.0,21.0,1.0,4650.0,22.0,0.0,4.0,2.0,1.0,False,3700.0,2016,TX
20.0,1.0,16.0,5.0,6530.0,48.0,2.0,50.0,1.0,9.0,False,,2016,TX
33.0,1.0,21.0,5.0,120.0,48.0,13.0,40.0,2.0,1.0,True,39890.0,2016,TX
55.0,6.0,15.0,1.0,8140.0,48.0,0.0,40.0,1.0,1.0,False,6000.0,2016,TX
37.0,1.0,18.0,1.0,7700.0,72.0,0.0,40.0,2.0,2.0,False,73000.0,2016,TX
47.0,5.0,20.0,1.0,3500.0,48.0,0.0,40.0,2.0,1.0,False,,2016,TX
24.0,2.0,16.0,5.0,5000.0,48.0,0.0,33.0,2.0,1.0,False,7000.0,2016,TX
60.0,1.0,16.0,1.0,7210.0,48.0,1.0,40.0,1.0,1.0,False,,2016,TX
21.0,1.0,19.0,5.0,5240.0,48.0,2.0,3.0,1.0,2.0,False,54800.0,2016,TX
28.0,1.0,5.0,1.0,8965.0,312.0,1.0,40.0,1.0,1.0,False,18000.0,2016,TX
62.0,6.0,22.0,5.0,4920.0,40.0,0.0,50.0,2.0,1.0,True,0.0,2016,TX
41.0,1.0,16.0,3.0,3600.0,22.0,13.0,40.0,2.0,2.0,False,79000.0,2016,TX
41.0,1.0,19.0,5.0,9620.0,48.0,0.0,40.0,2.0,1.0,False,0.0,2016,TX
49.0,1.0,16.0,1.0,4760.0,48.0,9.0,40.0,2.0,1.0,False,,2016,TX
59.0,4.0,18.0,3.0,5700.0,48.0,0.0,40.0,2.0,8.0,False,42000.0,2016,TX
50.0,6.0,19.0,1.0,6330.0,48.0,0.0,30.0,2.0,1.0,False,20900.0,2016,TX
73.0,1.0,20.0,2.0,5700.0,48.0,0.0,40.0,2.0,1.0,True,150000.0,2016,TX
50.0,3.0,21.0,1.0,2310.0,17.0,1.0,50.0,2.0,1.0,False,40000.0,2016,TX
26.0,6.0,21.0,1.0,4700.0,51.0,1.0,50.0,2.0,1.0,False,84400.0,2016,TX
53.0,1.0,16.0,1.0,5140.0,13.0,0.0,50.0,2.0,1.0,True,444400.0,2016,TX
24.0,1.0,16.0,5.0,4220.0,39.0,2.0,50.0,2.0,1.0,False,,2016,MI
45.0,1.0,16.0,5.0,3600.0,26.0,2.0,32.0,2.0,1.0,False,0.0,2016,MI
66.0,1.0,19.0,1.0,7340.0,26.0,0.0,20.0,1.0,1.0,False,16900.0,2016,MI
33.0,1.0,19.0,3.0,7750.0,26.0,0.0,60.0,2.0,2.0,False,10800.0,2016,MI
30.0,2.0,16.0,5.0,5700.0,26.0,10.0,32.0,2.0,1.0,False,45100.0,2016,MI
72.0,2.0,22.0,1.0,230.0,26.0,0.0,30.0,1.0,1.0,True,590.0,2016,MI
54.0,1.0,16.0,3.0,7700.0,26.0,0.0,45.0,1.0,1.0,True,52800.0,2016,MI
30.0,1.0,22.0,1.0,10.0,26.0,0.0,60.0,1.0,1.0,True,40000.0,2016,MI
59.0,1.0,19.0,3.0,9130.0,26.0,12.0,25.0,1.0,1.0,False,110000.0,2016,MI
19.0,1.0,18.0,5.0,4110.0,26.0,2.0,20.0,2.0,1.0,False,15000.0,2016,MI
24.0,1.0,19.0,5.0,5700.0,26.0,2.0,40.0,2.0,2.0,False,18000.0,2016,MI
